seed,method,B,recall,best,regret
18,conformal_width,25,0.75,-0.9493272685587828,0.0
18,conformal_width,30,1.0,-0.9493272685587828,0.0
18,risktriage,5,0.75,-0.9493272685587828,0.0
18,risktriage,10,1.0,-0.9493272685587828,0.0
18,risktriage,15,1.0,-0.9493272685587828,0.0
18,risktriage,20,1.0,-0.9493272685587828,0.0
18,risktriage,25,1.0,-0.9493272685587828,0.0
18,risktriage,30,1.0,-0.9493272685587828,0.0
19,random,5,0.0,-1.332896103941343,0.2756693951097846
19,random,10,0.5,-1.146596744307065,0.0893700354755067
19,random,15,0.5,-1.146596744307065,0.0893700354755067
19,random,20,0.5,-1.146596744307065,0.0893700354755067
19,random,25,0.5,-1.146596744307065,0.0893700354755067
19,random,30,1.0,-1.0572267088315583,0.0
19,sabatier,5,0.25,-1.2155138969743366,0.1582871881427783
19,sabatier,10,0.25,-1.2155138969743366,0.1582871881427783
19,sabatier,15,0.25,-1.2155138969743366,0.1582871881427783
19,sabatier,20,0.25,-1.2155138969743366,0.1582871881427783
19,sabatier,25,0.75,-1.146596744307065,0.0893700354755067
19,sabatier,30,0.75,-1.146596744307065,0.0893700354755067
19,ml_rank,5,0.5,-1.0572267088315583,0.0
19,ml_rank,10,1.0,-1.0572267088315583,0.0
19,ml_rank,15,1.0,-1.0572267088315583,0.0
19,ml_rank,20,1.0,-1.0572267088315583,0.0
19,ml_rank,25,1.0,-1.0572267088315583,0.0
19,ml_rank,30,1.0,-1.0572267088315583,0.0
19,variance,5,0.25,-1.146596744307065,0.0893700354755067
19,variance,10,0.5,-1.146596744307065,0.0893700354755067
19,variance,15,0.75,-1.0572267088315583,0.0
19,variance,20,1.0,-1.0572267088315583,0.0
19,variance,25,1.0,-1.0572267088315583,0.0
19,variance,30,1.0,-1.0572267088315583,0.0
19,ucb,5,0.5,-1.0572267088315583,0.0
19,ucb,10,1.0,-1.0572267088315583,0.0
19,ucb,15,1.0,-1.0572267088315583,0.0
19,ucb,20,1.0,-1.0572267088315583,0.0
19,ucb,25,1.0,-1.0572267088315583,0.0
19,ucb,30,1.0,-1.0572267088315583,0.0
19,ei,5,0.5,-1.0572267088315583,0.0
19,ei,10,1.0,-1.0572267088315583,0.0
19,ei,15,1.0,-1.0572267088315583,0.0
19,ei,20,1.0,-1.0572267088315583,0.0
19,ei,25,1.0,-1.0572267088315583,0.0
19,ei,30,1.0,-1.0572267088315583,0.0
19,voi,5,0.25,-1.2155138969743366,0.1582871881427783
19,voi,10,0.75,-1.0572267088315583,0.0
19,voi,15,0.75,-1.0572267088315583,0.0
19,voi,20,0.75,-1.0572267088315583,0.0
19,voi,25,0.75,-1.0572267088315583,0.0
19,voi,30,1.0,-1.0572267088315583,0.0
19,conformal_width,5,0.25,-1.146596744307065,0.0893700354755067
19,conformal_width,10,0.5,-1.146596744307065,0.0893700354755067
19,conformal_width,15,0.75,-1.0572267088315583,0.0
19,conformal_width,20,1.0,-1.0572267088315583,0.0
19,conformal_width,25,1.0,-1.0572267088315583,0.0
19,conformal_width,30,1.0,-1.0572267088315583,0.0
19,risktriage,5,0.5,-1.0572267088315583,0.0
19,risktriage,10,1.0,-1.0572267088315583,0.0
19,risktriage,15,1.0,-1.0572267088315583,0.0
19,risktriage,20,1.0,-1.0572267088315583,0.0
19,risktriage,25,1.0,-1.0572267088315583,0.0
19,risktriage,30,1.0,-1.0572267088315583,0.0
